3,30,900.0,50.0,0,1
3,31,900.0,50.0,0,1
3,32,900.0,50.0,899,0
3,33,900.0,50.0,883,0
3,34,900.0,50.0,885,0
3,35,900.0,50.0,18,1
3,36,900.0,50.0,886,0
3,37,900.0,50.0,865,0
3,38,900.0,50.0,52,0
3,39,900.0,50.0,49,1
3,40,900.0,50.0,50,0
3,41,900.0,50.0,85,0
3,42,900.0,50.0,84,0
3,43,900.0,50.0,67,0
3,44,900.0,50.0,36,1
3,45,900.0,50.0,53,0
3,46,900.0,50.0,19,1
3,47,900.0,50.0,3,1
3,48,900.0,50.0,2,1
3,49,900.0,50.0,869,0
3,50,900.0,50.0,884,0
4,1,1200.0,116.7,871,0
4,2,1200.0,116.7,36,1
4,3,1200.0,116.7,1170,0
4,4,1200.0,116.7,185,0
4,5,1200.0,116.7,1151,0
4,6,1200.0,116.7,1168,0
4,7,1200.0,116.7,86,1
4,8,1200.0,116.7,20,1
4,9,1200.0,116.7,37,1
4,10,1200.0,116.7,104,1
4,11,1200.0,116.7,88,1
4,12,1200.0,116.7,18,1
4,13,1200.0,116.7,1,1
4,14,1200.0,116.7,4,1
4,15,1200.0,116.7,4,1
4,16,1200.0,116.7,1170,0
4,17,1200.0,116.7,1153,0
4,18,1200.0,116.7,38,1
4,19,1200.0,116.7,87,1
4,20,1200.0,116.7,86,1
4,21,1200.0,116.7,19,1
4,22,1200.0,116.7,55,1
4,23,1200.0,116.7,4,1
4,24,1200.0,116.7,1138,0
4,25,1200.0,116.7,4,1
4,26,1200.0,116.7,1170,0
4,27,1200.0,116.7,1186,0
4,28,1200.0,116.7,90,1
4,29,1200.0,116.7,21,1
4,30,1200.0,116.7,1172,0
4,31,1200.0,116.7,1171,0
4,32,1200.0,116.7,5,1
4,33,1200.0,116.7,1138,0
4,34,1200.0,116.7,22,1
4,35,1200.0,116.7,103,1
4,36,1200.0,116.7,73,1
4,37,1200.0,116.7,71,1
4,38,1200.0,116.7,4,1
4,39,1200.0,116.7,37,1
4,40,1200.0,116.7,1154,0
4,41,1200.0,116.7,5,1
4,42,1200.0,116.7,4,1
4,43,1200.0,116.7,4,1
4,44,1200.0,116.7,1188,0
4,45,1200.0,116.7,21,1
4,46,1200.0,116.7,1191,0
4,47,1200.0,116.7,5,1
4,48,1200.0,116.7,7,1
4,49,1200.0,116.7,1171,0
4,50,1200.0,116.7,1154,0
5,1,900.0,200.0,55,1
5,2,900.0,200.0,42,1
5,3,900.0,200.0,139,1
5,4,900.0,200.0,105,1
5,5,900.0,200.0,107,1
5,6,900.0,200.0,72,1
5,7,900.0,200.0,25,1
5,8,900.0,200.0,91,1
5,9,900.0,200.0,59,1
5,10,900.0,200.0,122,1
5,11,900.0,200.0,55,1
5,12,900.0,200.0,73,1
5,13,900.0,200.0,74,1
5,14,900.0,200.0,9,1
5,15,900.0,200.0,23,1
5,16,900.0,200.0,43,1
5,17,900.0,200.0,106,1
5,18,900.0,200.0,90,1
5,19,900.0,200.0,126,1
5,20,900.0,200.0,109,1
5,21,900.0,200.0,57,1
5,22,900.0,200.0,40,1
5,23,900.0,200.0,42,1
5,24,900.0,200.0,60,1
5,25,900.0,200.0,23,1
5,26,900.0,200.0,10,1
5,27,900.0,200.0,57,1
5,28,900.0,200.0,107,1
5,29,900.0,200.0,43,1
5,30,900.0,200.0,90,1
5,31,900.0,200.0,57,1
5,32,900.0,200.0,40,1
5,33,900.0,200.0,40,1
5,34,900.0,200.0,27,1
5,35,900.0,200.0,143,1
5,36,900.0,200.0,74,1
5,37,900.0,200.0,76,1
5,38,900.0,200.0,124,1
5,39,900.0,200.0,142,1
5,40,900.0,200.0,141,1
5,41,900.0,200.0,143,1
5,42,900.0,200.0,58,1
5,43,900.0,200.0,57,1
5,44,900.0,200.0,58,1
5,45,900.0,200.0,44,1
5,46,900.0,200.0,43,1
5,47,900.0,200.0,893,0
5,48,900.0,200.0,876,0
5,49,900.0,200.0,27,1
5,50,900.0,200.0,42,1
