2,33,1000.0,100.0,0.0,862.5,1,900,400,15.0
2,34,1000.0,100.0,0.0,892.5,1,900,400,15.0
2,35,1000.0,100.0,0.0,877.5,1,900,400,15.0
2,36,1000.0,100.0,0.0,847.5,1,900,400,15.0
2,37,1000.0,100.0,0.0,847.5,1,900,400,15.0
2,38,1000.0,100.0,0.0,847.5,1,900,400,15.0
2,39,1000.0,100.0,0.0,832.5,1,900,400,15.0
2,40,1000.0,100.0,0.0,802.5,0,900,400,15.0
2,41,1000.0,100.0,0.0,832.5,1,900,400,15.0
2,42,1000.0,100.0,0.0,817.5,1,900,400,15.0
2,43,1000.0,100.0,0.0,817.5,1,900,400,15.0
2,44,1000.0,100.0,0.0,817.5,1,900,400,15.0
2,45,1000.0,100.0,0.0,817.5,1,900,400,15.0
2,46,1000.0,100.0,0.0,847.5,1,900,400,15.0
2,47,1000.0,100.0,0.0,832.5,1,900,400,15.0
2,48,1000.0,100.0,0.0,877.5,1,900,400,15.0
2,49,1000.0,100.0,0.0,817.5,1,900,400,15.0
2,50,1000.0,100.0,0.0,832.5,1,900,400,15.0
3,1,2000.0,100.0,80.0,45.0,0,900,400,7.5
3,2,2000.0,100.0,80.0,870.0,1,900,400,7.5
3,3,2000.0,100.0,80.0,772.5,0,900,400,7.5
3,4,2000.0,100.0,80.0,7.5,0,900,400,7.5
3,5,2000.0,100.0,80.0,832.5,0,900,400,7.5
3,6,2000.0,100.0,80.0,862.5,1,900,400,7.5
3,7,2000.0,100.0,80.0,877.5,1,900,400,7.5
3,8,2000.0,100.0,80.0,885.0,1,900,400,7.5
3,9,2000.0,100.0,80.0,892.5,1,900,400,7.5
3,10,2000.0,100.0,80.0,802.5,0,900,400,7.5
3,11,2000.0,100.0,80.0,810.0,0,900,400,7.5
3,12,2000.0,100.0,80.0,877.5,1,900,400,7.5
3,13,2000.0,100.0,80.0,817.5,0,900,400,7.5
3,14,2000.0,100.0,80.0,0.0,0,900,400,7.5
3,15,2000.0,100.0,80.0,885.0,1,900,400,7.5
3,16,2000.0,100.0,80.0,855.0,0,900,400,7.5
3,17,2000.0,100.0,80.0,22.5,0,900,400,7.5
3,18,2000.0,100.0,80.0,885.0,1,900,400,7.5
3,19,2000.0,100.0,80.0,892.5,1,900,400,7.5
3,20,2000.0,100.0,80.0,877.5,1,900,400,7.5
3,21,2000.0,100.0,80.0,855.0,0,900,400,7.5
3,22,2000.0,100.0,80.0,832.5,0,900,400,7.5
3,23,2000.0,100.0,80.0,892.5,1,900,400,7.5
3,24,2000.0,100.0,80.0,855.0,0,900,400,7.5
3,25,2000.0,100.0,80.0,7.5,0,900,400,7.5
3,26,2000.0,100.0,80.0,22.5,0,900,400,7.5
3,27,2000.0,100.0,80.0,862.5,1,900,400,7.5
3,28,2000.0,100.0,80.0,840.0,0,900,400,7.5
3,29,2000.0,100.0,80.0,780.0,0,900,400,7.5
3,30,2000.0,100.0,80.0,847.5,0,900,400,7.5
3,31,2000.0,100.0,80.0,885.0,1,900,400,7.5
3,32,2000.0,100.0,80.0,840.0,0,900,400,7.5
3,33,2000.0,100.0,80.0,870.0,1,900,400,7.5
3,34,2000.0,100.0,80.0,892.5,1,900,400,7.5
3,35,2000.0,100.0,80.0,885.0,1,900,400,7.5
3,36,2000.0,100.0,80.0,892.5,1,900,400,7.5
3,37,2000.0,100.0,80.0,840.0,0,900,400,7.5
3,38,2000.0,100.0,80.0,885.0,1,900,400,7.5
3,39,2000.0,100.0,80.0,862.5,1,900,400,7.5
3,40,2000.0,100.0,80.0,7.5,0,900,400,7.5
3,41,2000.0,100.0,80.0,840.0,0,900,400,7.5
3,42,2000.0,100.0,80.0,832.5,0,900,400,7.5
3,43,2000.0,100.0,80.0,825.0,0,900,400,7.5
3,44,2000.0,100.0,80.0,862.5,1,900,400,7.5
3,45,2000.0,100.0,80.0,847.5,0,900,400,7.5
3,46,2000.0,100.0,80.0,795.0,0,900,400,7.5
3,47,2000.0,100.0,80.0,862.5,1,900,400,7.5
3,48,2000.0,100.0,80.0,885.0,1,900,400,7.5
3,49,2000.0,100.0,80.0,795.0,0,900,400,7.5
3,50,2000.0,100.0,80.0,870.0,1,900,400,7.5
4,1,1000.0,100.0,80.0,825.0,1,900,400,15.0
4,2,1000.0,100.0,80.0,825.0,1,900,400,15.0
4,3,1000.0,100.0,80.0,870.0,1,900,400,15.0
4,4,1000.0,100.0,80.0,0.0,0,900,400,15.0
4,5,1000.0,100.0,80.0,825.0,1,900,400,15.0
4,6,1000.0,100.0,80.0,840.0,1,900,400,15.0
4,7,1000.0,100.0,80.0,840.0,1,900,400,15.0
4,8,1000.0,100.0,80.0,855.0,1,900,400,15.0
4,9,1000.0,100.0,80.0,855.0,1,900,400,15.0
4,10,1000.0,100.0,80.0,840.0,1,900,400,15.0
4,11,1000.0,100.0,80.0,795.0,0,900,400,15.0
4,12,1000.0,100.0,80.0,795.0,0,900,400,15.0
4,13,1000.0,100.0,80.0,15.0,0,900,400,15.0
4,14,1000.0,100.0,80.0,840.0,1,900,400,15.0
4,15,1000.0,100.0,80.0,795.0,0,900,400,15.0
4,16,1000.0,100.0,80.0,825.0,1,900,400,15.0
4,17,1000.0,100.0,80.0,885.0,1,900,400,15.0
4,18,1000.0,100.0,80.0,855.0,1,900,400,15.0
4,19,1000.0,100.0,80.0,885.0,1,900,400,15.0
4,20,1000.0,100.0,80.0,885.0,1,900,400,15.0
4,21,1000.0,100.0,80.0,870.0,1,900,400,15.0
4,22,1000.0,100.0,80.0,855.0,1,900,400,15.0
4,23,1000.0,100.0,80.0,825.0,1,900,400,15.0
4,24,1000.0,100.0,80.0,855.0,1,900,400,15.0
4,25,1000.0,100.0,80.0,855.0,1,900,400,15.0
4,26,1000.0,100.0,80.0,870.0,1,900,400,15.0
4,27,1000.0,100.0,80.0,825.0,1,900,400,15.0
4,28,1000.0,100.0,80.0,810.0,0,900,400,15.0
4,29,1000.0,100.0,80.0,795.0,0,900,400,15.0
4,30,1000.0,100.0,80.0,885.0,1,900,400,15.0
4,31,1000.0,100.0,80.0,870.0,1,900,400,15.0
4,32,1000.0,100.0,80.0,870.0,1,900,400,15.0
4,33,1000.0,100.0,80.0,855.0,1,900,400,15.0
4,34,1000.0,100.0,80.0,855.0,1,900,400,15.0
